cruise,station,type,time,lon,lat,local_cdi_ID,EDMO_code,bottle_depth,sensor_pressure,sensor_pressure_flag,potential_temperature,potential_temperature_flag,practical_salinity,practical_salinity_flag,sigma_theta,sigma_theta_flag,uncalibrated_CTD_temperature,uncalibrated_CTD_temperature_flag
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,24.5,1,23.155,1,36.887,1,25.322,1,23.16,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,25.5,1,23.151999999999997,1,36.885,1,25.322,1,23.156999999999996,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,26.5,1,23.148000000000003,1,36.885,1,25.322,1,23.153000000000002,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,27.5,1,23.144000000000002,1,36.884,1,25.323,1,23.15,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,28.5,1,23.147,1,36.885,1,25.323,1,23.153000000000002,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,29.5,1,23.147,1,36.885,1,25.323,1,23.153000000000002,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,30.5,1,23.147,1,36.885,1,25.323,1,23.154,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,31.5,1,23.144000000000002,1,36.885,1,25.324,1,23.15,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,32.5,1,23.146,1,36.885,1,25.323,1,23.153000000000002,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,33.5,1,23.142,1,36.885,1,25.324,1,23.149,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,34.5,1,23.141,1,36.884,1,25.324,1,23.148000000000003,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,35.5,1,23.134,1,36.882,1,25.324,1,23.141,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,36.5,1,23.131999999999998,1,36.882,1,25.325,1,23.14,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,37.5,1,23.13,1,36.882,1,25.326,1,23.138,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,38.5,1,23.129,1,36.882,1,25.326,1,23.136,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,39.5,1,23.125,1,36.881,1,25.326999999999998,1,23.133000000000003,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,40.5,1,23.124000000000002,1,36.881,1,25.326999999999998,1,23.133000000000003,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,41.5,1,23.125,1,36.881,1,25.326,1,23.133000000000003,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,42.5,1,23.125,1,36.881,1,25.326,1,23.134,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,43.5,1,23.124000000000002,1,36.881,1,25.326999999999998,1,23.133000000000003,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,44.5,1,23.118000000000002,1,36.88,1,25.328000000000003,1,23.127,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,45.5,1,23.112,1,36.879,1,25.328000000000003,1,23.122,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,46.5,1,23.112,1,36.879,1,25.328000000000003,1,23.122,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,47.5,1,23.11,1,36.878,1,25.329,1,23.12,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,48.5,1,23.105999999999998,1,36.878,1,25.329,1,23.116,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,49.5,1,23.1,1,36.876999999999995,1,25.33,1,23.11,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,50.5,1,23.098000000000003,1,36.876,1,25.33,1,23.109,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,51.5,1,23.093000000000004,1,36.875,1,25.331,1,23.104,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,52.5,1,23.089000000000002,1,36.874,1,25.331,1,23.099,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,53.5,1,23.074,1,36.871,1,25.333000000000002,1,23.085,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,54.5,1,23.055,1,36.866,1,25.335,1,23.066999999999997,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,55.5,1,23.023000000000003,1,36.861,1,25.340999999999998,1,23.035,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,56.5,1,22.993000000000002,1,36.853,1,25.343000000000004,1,23.005,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,57.5,1,22.938000000000002,1,36.841,1,25.35,1,22.949,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,58.5,1,22.865,1,36.829,1,25.362,1,22.877,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,59.5,1,22.750999999999998,1,36.806999999999995,1,25.378,1,22.763,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,60.5,1,22.656,1,36.792,1,25.395,1,22.668000000000003,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,61.5,1,22.581,1,36.783,1,25.41,1,22.593000000000004,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,62.5,1,22.531,1,36.777,1,25.419,1,22.544,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,63.5,1,22.522,1,36.777,1,25.421999999999997,1,22.535,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,64.5,1,22.514,1,36.775,1,25.423000000000002,1,22.526999999999997,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,65.5,1,22.504,1,36.774,1,25.425,1,22.517,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,66.5,1,22.499000000000002,1,36.775,1,25.427,1,22.511999999999997,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,67.5,1,22.495,1,36.775999999999996,1,25.429000000000002,1,22.509,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,68.5,1,22.493000000000002,1,36.775999999999996,1,25.429000000000002,1,22.506999999999998,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,69.5,1,22.491,1,36.775999999999996,1,25.43,1,22.505,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,70.5,1,22.49,1,36.777,1,25.430999999999997,1,22.504,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,71.5,1,22.505,1,36.786,1,25.433000000000003,1,22.52,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,72.5,1,22.523000000000003,1,36.795,1,25.435,1,22.538,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,73.5,1,22.537,1,36.799,1,25.434,1,22.552,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,74.5,1,22.526999999999997,1,36.798,1,25.436,1,22.541999999999998,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,75.5,1,22.538,1,36.804,1,25.438000000000002,1,22.554000000000002,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,76.5,1,22.528000000000002,8,36.8,8,25.438000000000002,1,22.543000000000003,8
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,77.5,1,22.517,8,36.796,8,25.438000000000002,1,22.533,8
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,78.5,1,22.506999999999998,1,36.792,1,25.436999999999998,1,22.523000000000003,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,79.5,1,22.49,1,36.786,1,25.438000000000002,1,22.506,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,80.5,1,22.486,1,36.787,1,25.44,1,22.502,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,81.5,1,22.48,1,36.785,1,25.44,1,22.496,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,82.5,1,22.47,1,36.781,1,25.44,1,22.487,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,83.5,1,22.462,1,36.78,1,25.441,1,22.479,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,84.5,1,22.459,1,36.78,1,25.441999999999997,1,22.476,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,85.5,1,22.458000000000002,1,36.781,1,25.443,1,22.475,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,86.5,1,22.458000000000002,1,36.781,1,25.443,1,22.475,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,87.5,1,22.456999999999997,1,36.781,1,25.443,1,22.475,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,88.5,1,22.456999999999997,1,36.781,1,25.444000000000003,1,22.475,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,89.5,1,22.456,1,36.781,1,25.444000000000003,1,22.474,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,90.5,1,22.455,1,36.781,1,25.444000000000003,1,22.473000000000003,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,91.5,1,22.454,1,36.782,1,25.445,1,22.471999999999998,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,92.5,1,22.451999999999998,1,36.783,1,25.445999999999998,1,22.471,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,93.5,1,22.451999999999998,1,36.782,1,25.445999999999998,1,22.471,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,94.5,1,22.45,1,36.783,1,25.447,1,22.469,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,95.5,1,22.449,1,36.783,1,25.447,1,22.468000000000004,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,96.5,1,22.448,1,36.783,1,25.448,1,22.468000000000004,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,97.5,1,22.447,1,36.783,1,25.448,1,22.467,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,98.5,1,22.447,1,36.784,1,25.448,1,22.467,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,99.5,1,22.445,1,36.784,1,25.449,1,22.465,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,100.5,1,22.444000000000003,1,36.784,1,25.449,1,22.465,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,101.5,1,22.443,1,36.785,1,25.45,1,22.464000000000002,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,102.5,1,22.444000000000003,1,36.785,1,25.45,1,22.465,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,103.5,1,22.445,1,36.786,1,25.45,1,22.465999999999998,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,104.5,1,22.449,1,36.787,1,25.45,1,22.47,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,105.5,1,22.441,1,36.787,1,25.451999999999998,1,22.463,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,106.5,1,22.441999999999997,1,36.788000000000004,1,25.453000000000003,1,22.463,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,107.5,1,22.445,1,36.791,1,25.454,1,22.467,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,108.5,1,22.445999999999998,1,36.792,1,25.455,1,22.468000000000004,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,109.5,1,22.447,1,36.793,1,25.455,1,22.469,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,110.5,1,22.449,1,36.794000000000004,1,25.455,1,22.471999999999998,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,111.5,1,22.451,1,36.795,1,25.456,1,22.474,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,112.5,1,22.453000000000003,1,36.797,1,25.456,1,22.475,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,113.5,1,22.454,1,36.798,1,25.456999999999997,1,22.476999999999997,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,114.5,1,22.459,1,36.801,1,25.458000000000002,1,22.482,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,115.5,1,22.459,1,36.801,1,25.458000000000002,1,22.483,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,116.5,1,22.46,1,36.801,1,25.458000000000002,1,22.484,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,117.5,1,22.461,1,36.802,1,25.458000000000002,1,22.484,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,118.5,1,22.465999999999998,1,36.805,1,25.459,1,22.49,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,119.5,1,22.471999999999998,1,36.808,1,25.46,1,22.496,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,120.5,1,22.474,1,36.809,1,25.46,1,22.498,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,121.5,1,22.475,1,36.81,1,25.46,1,22.5,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,122.5,1,22.476,1,36.811,1,25.461,1,22.500999999999998,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,123.5,1,22.478,1,36.812,1,25.461,1,22.503,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,124.5,1,22.480999999999998,1,36.814,1,25.462,1,22.506,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,125.5,1,22.483,1,36.816,1,25.462,1,22.508000000000003,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,126.5,1,22.483,1,36.816,1,25.462,1,22.508000000000003,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,127.5,1,22.482,1,36.815,1,25.462,1,22.508000000000003,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,128.5,1,22.48,1,36.815,1,25.462,1,22.506,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,129.5,1,22.479,1,36.815,1,25.462,1,22.506,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,130.5,1,22.478,1,36.814,1,25.462,1,22.505,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,131.5,1,22.48,1,36.815,1,25.463,1,22.506,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,132.5,1,22.489,1,36.82,1,25.464000000000002,1,22.516,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,133.5,1,22.491999999999997,1,36.823,1,25.465,1,22.519000000000002,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,134.5,1,22.493000000000002,1,36.821999999999996,1,25.464000000000002,1,22.52,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,135.5,1,22.491999999999997,1,36.821999999999996,1,25.465,1,22.52,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,136.5,1,22.493000000000002,1,36.821999999999996,1,25.465,1,22.52,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,137.5,1,22.493000000000002,1,36.821999999999996,1,25.464000000000002,1,22.521,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,138.5,1,22.491999999999997,1,36.821999999999996,1,25.464000000000002,1,22.52,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,139.5,1,22.491999999999997,1,36.821999999999996,1,25.465,1,22.52,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,140.5,1,22.491999999999997,1,36.821999999999996,1,25.465,1,22.521,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,141.5,1,22.491999999999997,1,36.821999999999996,1,25.465,1,22.521,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,142.5,1,22.493000000000002,1,36.821999999999996,1,25.464000000000002,1,22.522,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,143.5,1,22.491999999999997,1,36.821,1,25.464000000000002,1,22.521,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,144.5,1,22.476999999999997,1,36.818000000000005,1,25.465,1,22.506,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,145.5,1,22.464000000000002,1,36.814,1,25.465999999999998,1,22.494,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,146.5,1,22.463,1,36.813,1,25.465999999999998,1,22.493000000000002,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,147.5,1,22.463,1,36.813,1,25.465999999999998,1,22.493000000000002,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,148.5,1,22.406,1,36.798,1,25.471,1,22.436,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,149.5,1,22.219,1,36.755,1,25.491,1,22.249000000000002,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,150.5,1,22.178,1,36.74,1,25.491999999999997,1,22.209,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,151.5,1,22.061,1,36.716,1,25.506,1,22.092,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,152.5,1,21.858,1,36.675,1,25.531999999999996,1,21.888,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,153.5,1,21.73,1,36.64,1,25.541999999999998,1,21.761,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,154.5,1,21.605999999999998,1,36.609,1,25.553,1,21.636999999999997,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,155.5,1,21.413,1,36.579,1,25.584,1,21.443,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,156.5,1,21.18,1,36.535,1,25.614,1,21.211,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,157.5,1,21.015,1,36.509,1,25.64,1,21.045,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,158.5,1,20.899,1,36.46,1,25.635,1,20.929000000000002,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,159.5,1,20.761,1,36.431999999999995,1,25.651,1,20.791,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,160.5,1,20.698,1,36.419000000000004,1,25.659000000000002,1,20.728,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,161.5,1,20.612,1,36.393,1,25.662,1,20.643,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,162.5,1,20.529,1,36.376999999999995,1,25.671999999999997,1,20.56,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,163.5,1,20.465999999999998,1,36.365,1,25.68,1,20.497,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,164.5,1,20.194000000000003,1,36.315,1,25.715,1,20.225,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,165.5,1,20.037,1,36.29,1,25.737,1,20.067999999999998,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,166.5,1,19.923,1,36.264,1,25.748,1,19.954,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,167.5,1,19.865,1,36.25,1,25.753,1,19.896,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,168.5,1,19.819000000000003,1,36.241,1,25.758000000000003,1,19.85,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,169.5,1,19.792,1,36.235,1,25.76,1,19.823,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,170.5,1,19.803,1,36.236999999999995,1,25.759,1,19.835,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,171.5,1,19.727999999999998,1,36.224000000000004,1,25.769000000000002,1,19.76,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,172.5,1,19.674,1,36.214,1,25.775,1,19.705,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,173.5,1,19.658,1,36.209,1,25.776,1,19.69,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,174.5,1,19.623,1,36.199,1,25.776999999999997,1,19.656,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,175.5,1,19.538,1,36.181,1,25.785999999999998,1,19.57,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,176.5,1,19.392,1,36.153,1,25.803,1,19.424,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,177.5,1,19.292,1,36.132,1,25.813000000000002,1,19.324,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,178.5,1,19.195999999999998,1,36.115,1,25.824,1,19.227999999999998,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,179.5,1,19.154,1,36.106,1,25.828000000000003,1,19.187,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,180.5,1,19.049,1,36.086,1,25.84,1,19.082,1
JR19950921,CTD19,*,1995-10-14T15:24:00,-37.3878,-23.7903,1056677.0,43.0,3810.7,181.5,1,18.953,1,36.069,1,25.851,1,18.986,1
